rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F3,J5,198,144,50,33,0.3237373737373737,0.06868686868686869,0.255050505050505,-0.07875563120357189,-0.08488212579691959,0.28716046667949324,0.31363636363636366,0.40617083533255743,1.0,47,0.23737373737373738,104,0.5252525252525253,153,0.7727272727272727,32,-0.05405500141699706
J1,U3,198,72,198,72,0.11136363636363635,0.9142255892255893,0.8028619528619529,-0.3195353829577658,-0.29065018409834054,0.48218047057240676,0.8089225589225588,0.8417437541789154,1.0,2,0.010101010101010102,4,0.020202020202020204,23,0.11616161616161616,37,-0.06105600330927009
F1,U3,198,194,198,194,0.8167508417508417,0.9142255892255893,0.0974747474747476,-0.08603041089939793,-0.06501965289247412,0.9447894600878552,0.2005050505050505,0.3031401316123277,1.0,80,0.40404040404040403,140,0.7070707070707071,180,0.9090909090909091,31,-0.0687808790170439
F2,H1,198,197,184,183,0.980892255892256,0.49890572390572396,0.4819865319865321,-0.1376412221401071,-0.10163805697524991,0.8655588731251823,0.4961279461279461,0.5682958359224742,1.0,17,0.08585858585858586,51,0.25757575757575757,93,0.4696969696969697,10,-0.06935356529719539
F3,J3,198,144,54,36,0.3237373737373737,0.07575757575757576,0.24797979797979797,-0.10359757492120983,-0.12251432292945212,0.2925946475463876,0.31262626262626264,0.40592207044299433,1.0,49,0.2474747474747475,102,0.5151515151515151,154,0.7777777777777778,35,-0.07121025225644777
F3,J1,198,144,72,48,0.3237373737373737,0.11136363636363635,0.21237373737373738,-0.1046226007745242,-0.1256601322422904,0.3454872255934542,0.31338383838383843,0.4017480742349802,1.0,44,0.2222222222222222,103,0.5202020202020202,155,0.7828282828282829,47,-0.07183556856210387
J4,U4,198,48,194,46,0.06666666666666667,0.5882154882154882,0.5215488215488215,-0.20821528821787016,-0.22376000918521152,0.3209464588355992,0.5397306397306397,0.606964813702534,1.0,15,0.07575757575757576,39,0.19696969696969696,84,0.42424242424242425,45,-0.09583511750633956
J5,U4,198,50,194,48,0.06868686868686869,0.5882154882154882,0.5195286195286195,-0.2161683794430299,-0.23956952544061252,0.32372056990306913,0.5397306397306397,0.6062987747512533,1.0,14,0.0707070707070707,39,0.19696969696969696,85,0.4292929292929293,47,-0.09949568171670771
J3,U4,198,54,194,52,0.07575757575757576,0.5882154882154882,0.5124579124579124,-0.2409461528385449,-0.263974261067155,0.33897877541739785,0.5326599326599327,0.603125045431283,1.0,16,0.08080808080808081,43,0.21717171717171718,86,0.43434343434343436,51,-0.11260379129289572
J2,U4,198,62,194,60,0.09116161616161615,0.5882154882154882,0.497053872053872,-0.24739164135276273,-0.2844081698812454,0.36823863675512764,0.5253367003367004,0.595932951809807,1.0,14,0.0707070707070707,46,0.23232323232323232,90,0.45454545454545453,58,-0.11742773279362195
J1,U4,198,72,194,70,0.11136363636363635,0.5882154882154882,0.47685185185185186,-0.2748425960598266,-0.31858767832637924,0.39246618341066014,0.5132154882154882,0.5887709525510759,1.0,18,0.09090909090909091,46,0.23232323232323232,95,0.4797979797979798,68,-0.13378911894057047
H1,U4,198,184,194,180,0.49890572390572396,0.5882154882154882,0.08930976430976423,-0.7833508834313585,-0.7718656532141701,0.658001251318065,0.4170875420875421,0.5037917394348417,1.0,22,0.1111111111111111,71,0.35858585858585856,122,0.6161616161616161,160,-0.45662498886886843
