stratum_type,stratum,rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
ground_truth,CLEAN,U1,U4,99,97,88,88,0.6888888888888889,0.36565656565656574,0.32323232323232315,0.510537262678076,0.5111537051701724,0.893760880169076,0.3232323232323232,0.4,1.0,20,0.20202020202020202,40,0.40404040404040403,78,0.7878787878787878,64,0.3455151171659706
verdict,APPROVE,H1,U3,104,77,87,73,0.28445512820512825,0.361698717948718,0.07724358974358975,0.4264106385228236,0.48560423672510855,0.7898536594466476,0.196474358974359,0.2682046992201305,1.0,34,0.3269230769230769,76,0.7307692307692307,98,0.9423076923076923,70,0.3426318816592048
ground_truth,CLEAN,H1,U1,99,75,97,75,0.2888888888888889,0.6888888888888889,0.39999999999999997,0.5727491458266432,0.6136055140452616,0.856010255583404,0.4040404040404041,0.4583677673015524,1.0,8,0.08080808080808081,30,0.30303030303030304,63,0.6363636363636364,50,0.34133534953304995
verdict,APPROVE,H1,U1,104,77,101,77,0.28445512820512825,0.6875,0.40304487179487175,0.5505131973254712,0.5888349940411379,0.8424858309760108,0.4068910256410257,0.467161482174366,1.0,10,0.09615384615384616,31,0.2980769230769231,65,0.625,51,0.3265143178367899
quadrant,FLAWED_BLOCK,H1,U1,78,52,76,52,0.22799145299145296,0.6448717948717948,0.41688034188034184,0.5459749845119595,0.568024182721229,0.815832860229601,0.41688034188034184,0.47416518333026214,1.0,6,0.07692307692307693,24,0.3076923076923077,50,0.6410256410256411,37,0.31836874631049944
ground_truth,ROGUE,F2,U3,197,196,197,196,0.9736040609137057,0.9065989847715737,0.06700507614213191,0.3463944855326823,0.24941973393642744,0.9886248750384972,0.08730964467005074,0.15609446573630512,0.6,126,0.6395939086294417,183,0.9289340101522843,195,0.9898477157360406,11,0.3161509060851588
quadrant,VALIDATED_APPROVAL,U1,U4,26,25,23,23,0.8153846153846154,0.4,0.41538461538461535,0.5297941281118717,0.5168994356659787,0.897996924659039,0.41538461538461535,0.47393605540767275,1.0,2,0.07692307692307693,5,0.19230769230769232,17,0.6538461538461539,13,0.30972579797309424
quadrant,FLAWED_BLOCK,J1,J3,78,11,2,2,0.03333333333333334,0.005128205128205128,0.028205128205128212,0.30999513549911945,0.3877405085629617,0.34299717028501764,0.02820512820512821,0.08770580193070293,0.4,69,0.8846153846153846,76,0.9743589743589743,78,1.0,2,0.3012516829594007
quadrant,FLAWED_BLOCK,J1,J4,78,11,2,2,0.03333333333333334,0.005128205128205128,0.028205128205128212,0.30999513549911945,0.3877405085629617,0.34299717028501764,0.02820512820512821,0.08770580193070293,0.4,69,0.8846153846153846,76,0.9743589743589743,78,1.0,2,0.3012516829594007
quadrant,FLAWED_BLOCK,J1,J5,78,11,2,2,0.03333333333333334,0.005128205128205128,0.028205128205128212,0.30999513549911945,0.3877405085629617,0.34299717028501764,0.02820512820512821,0.08770580193070293,0.4,69,0.8846153846153846,76,0.9743589743589743,78,1.0,2,0.3012516829594007
