rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J5,U2,104,2,2,0,0.0038461538461538464,0.0038461538461538464,0.0,-0.019607843137254954,-0.019607843137254905,0.0,0.007692307692307693,0.03922322702763681,0.2,100,0.9615384615384616,104,1.0,104,1.0,0,-0.019457013574660686
J1,U3,104,20,87,17,0.04230769230769231,0.361698717948718,0.31939102564102567,-0.03136688349408716,-0.04938033576648296,0.3359214686929289,0.334775641025641,0.4123915293798765,1.0,20,0.19230769230769232,47,0.4519230769230769,81,0.7788461538461539,17,-0.02086601496537753
J3,U2,104,3,2,0,0.00576923076923077,0.0038461538461538464,0.001923076923076924,-0.024133196686197574,-0.024133196686197622,0.0,0.009615384615384616,0.043852900965351466,0.2,99,0.9519230769230769,104,1.0,104,1.0,0,-0.02390114671806106
U2,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.041888479070932745,-0.04325749614467427,0.09482816804410472,0.36650641025641034,0.43695784478557903,1.0,14,0.1346153846153846,44,0.4230769230769231,73,0.7019230769230769,2,-0.026536082975544408
J1,U4,104,20,91,19,0.04230769230769231,0.3703525641025641,0.3280448717948718,-0.04943229008671441,-0.041182892582314425,0.333140955004378,0.33573717948717946,0.4162209154131378,1.0,23,0.22115384615384615,45,0.4326923076923077,77,0.7403846153846154,19,-0.032836032437408846
H1,J4,104,77,2,1,0.28445512820512825,0.0038461538461538464,0.2806089743589744,-0.04974220992048238,-0.041187041322794604,0.07481247325582414,0.28445512820512825,0.3696881626544697,1.0,26,0.25,55,0.5288461538461539,91,0.875,1,-0.03559278322034517
H1,J5,104,77,2,1,0.28445512820512825,0.0038461538461538464,0.2806089743589744,-0.04974220992048238,-0.041187041322794604,0.07481247325582414,0.28445512820512825,0.3696881626544697,1.0,26,0.25,55,0.5288461538461539,91,0.875,1,-0.03559278322034517
J2,U2,104,9,2,0,0.01730769230769231,0.0038461538461538464,0.013461538461538462,-0.04309971159206164,-0.043099711592061565,0.0,0.021153846153846155,0.0650443635587991,0.2,93,0.8942307692307693,104,1.0,104,1.0,0,-0.04218798692376803
H1,J3,104,77,3,2,0.28445512820512825,0.00576923076923077,0.2786858974358975,-0.06122236531647353,-0.05665657324243641,0.09162619293619102,0.2825320512820513,0.3691676072222782,1.0,27,0.25961538461538464,55,0.5288461538461539,91,0.875,2,-0.04392508485927115
J1,U2,104,20,2,0,0.04230769230769231,0.0038461538461538464,0.038461538461538464,-0.06538243723197001,-0.06818632245332874,0.0,0.04615384615384615,0.10377490433255417,0.4,82,0.7884615384615384,102,0.9807692307692307,104,1.0,0,-0.06236478628280217
J4,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.1014292784792743,-0.11535332305246469,0.06321877869606982,0.36650641025641034,0.43783717166189634,1.0,15,0.14423076923076922,43,0.41346153846153844,73,0.7019230769230769,2,-0.06425479772893769
J5,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.1014292784792743,-0.11535332305246469,0.06321877869606982,0.36650641025641034,0.43783717166189634,1.0,15,0.14423076923076922,43,0.41346153846153844,73,0.7019230769230769,2,-0.06425479772893769
J2,U4,104,9,91,9,0.01730769230769231,0.3703525641025641,0.3530448717948718,-0.13569970151817798,-0.15201647837327525,0.1788097084572905,0.3530448717948718,0.432089561189447,1.0,20,0.19230769230769232,44,0.4230769230769231,74,0.7115384615384616,9,-0.08779161779309047
S1,U1,104,103,101,100,0.9865384615384615,0.6875,0.2990384615384615,-0.1314176456937769,-0.1250132333874052,0.926233497001052,0.3182692307692307,0.41660255917083894,1.0,29,0.27884615384615385,50,0.4807692307692308,79,0.7596153846153846,2,-0.08959145268931522
H1,S1,104,77,103,76,0.28445512820512825,0.9865384615384615,0.7020833333333332,-0.33702959014027123,-0.23814902339145086,0.7412839271927174,0.7213141025641026,0.758838589077746,1.0,3,0.028846153846153848,5,0.04807692307692308,13,0.125,2,-0.09392539379069419
H1,U4,104,77,91,68,0.28445512820512825,0.3703525641025641,0.08589743589743587,-0.22468476999036383,-0.11293480146766652,0.5704859315402224,0.2743589743589744,0.37991789486362293,1.0,30,0.28846153846153844,66,0.6346153846153846,84,0.8076923076923077,68,-0.16304048694172554
