rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J5,U2,296,52,2,0,0.0472972972972973,0.0013513513513513514,0.04594594594594595,-0.03207699507752063,-0.03795563220976831,0.0,0.04864864864864866,0.13151918984428584,1.0,242,0.8175675675675675,285,0.9628378378378378,291,0.9831081081081081,0,-0.030516492614289896
J3,U2,296,57,2,0,0.0527027027027027,0.0013513513513513514,0.05135135135135135,-0.034504128671112626,-0.040097632629625256,0.0,0.05405405405405405,0.1375460610810754,1.0,237,0.8006756756756757,281,0.9493243243243243,292,0.9864864864864865,0,-0.03263904063483627
U2,U4,296,2,282,2,0.0013513513513513514,0.5148648648648648,0.5135135135135135,-0.0681520923771038,-0.07414901859381406,0.04275257057558611,0.5135135135135135,0.5763351127271027,1.0,15,0.05067567567567568,70,0.23648648648648649,140,0.47297297297297297,2,-0.03315507196723969
J4,U4,296,50,282,48,0.04594594594594595,0.5148648648648648,0.4689189189189189,-0.06525043106146226,-0.06775372367598664,0.2919416397658123,0.4810810810810811,0.5531238070684952,1.0,27,0.09121621621621621,79,0.2668918918918919,155,0.5236486486486487,47,-0.033859683145407445
J5,U4,296,52,282,50,0.0472972972972973,0.5148648648648648,0.4675675675675675,-0.06923795315465645,-0.075394357913949,0.2944520289346841,0.4810810810810812,0.5526349657824824,1.0,26,0.08783783783783784,79,0.2668918918918919,156,0.527027027027027,49,-0.03592888379917306
J2,U2,296,71,2,0,0.06689189189189189,0.0013513513513513514,0.06554054054054054,-0.0392934463958779,-0.045984075195109185,0.0,0.06824324324324325,0.15639520280193847,1.0,223,0.7533783783783784,277,0.9358108108108109,289,0.9763513513513513,0,-0.036611934175618664
J3,U4,296,57,282,55,0.0527027027027027,0.5148648648648648,0.4621621621621621,-0.07341615522901415,-0.07347029108976615,0.3139550855014408,0.4756756756756757,0.5494468963347522,1.0,28,0.0945945945945946,83,0.28040540540540543,157,0.5304054054054054,54,-0.038493875984942555
F2,U2,296,197,2,0,0.6513513513513514,0.0013513513513513514,0.65,-0.11515796149829524,-0.11098666466157193,0.0,0.6527027027027027,0.8013502119311894,1.0,97,0.3277027027027027,99,0.3344594594594595,101,0.34121621621621623,0,-0.03999404879062416
J1,U2,296,92,2,0,0.0891891891891892,0.0013513513513513514,0.08783783783783784,-0.04601329152166721,-0.05459648874518286,0.0,0.09054054054054055,0.18380365552345193,1.0,202,0.6824324324324325,270,0.9121621621621622,285,0.9628378378378378,0,-0.04184722323524599
F1,U2,296,194,2,0,0.5405405405405406,0.0013513513513513514,0.5391891891891892,-0.10279953369270972,-0.09789428644830454,0.0,0.5418918918918919,0.6932103147967005,1.0,100,0.33783783783783783,112,0.3783783783783784,122,0.41216216216216217,0,-0.047093299894362964
